2026-02-17 23:15:59 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-19 19:58:52 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(92,9)') — skipping warp
2026-02-19 19:58:52 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-19 19:58:52 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-19 19:58:53 | INFO     | mu_supervisor | Step 1: pos=(92,9) target=(84,8) dist=8.1
2026-02-19 19:58:55 | INFO     | mu_supervisor | Step 2: pos=(89,9) target=(84,8) dist=5.1
2026-02-19 19:58:57 | INFO     | mu_supervisor | Step 3: pos=(86,9) target=(84,8) dist=2.2
2026-02-19 19:59:00 | INFO     | mu_supervisor | Step 4: pos=(83,7) target=(84,8) dist=1.4
2026-02-19 19:59:00 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 19:59:00 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-19 19:59:00 | INFO     | mu_supervisor | Step 5: pos=(83,7) target=(99,10) dist=16.3
2026-02-19 19:59:02 | INFO     | mu_supervisor | Step 6: pos=(86,7) target=(99,10) dist=13.3
2026-02-19 19:59:05 | INFO     | mu_supervisor | Step 7: pos=(89,7) target=(99,10) dist=10.4
2026-02-19 19:59:07 | INFO     | mu_supervisor | Step 8: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 19:59:10 | INFO     | mu_supervisor | Step 9: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 19:59:10 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 19:59:12 | INFO     | mu_supervisor | Step 10: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 19:59:12 | INFO     | mu_supervisor | Stuck count: 2/3
2026-02-19 19:59:14 | INFO     | mu_supervisor | Step 11: pos=(91,6) target=(99,10) dist=8.9
2026-02-19 19:59:14 | INFO     | mu_supervisor | Stuck count: 3/3
2026-02-19 19:59:14 | INFO     | mu_supervisor | Stuck against wall — detouring (sign=1)
2026-02-19 19:59:17 | INFO     | mu_supervisor | Step 12: pos=(89,9) target=(99,10) dist=10.0
2026-02-19 19:59:19 | INFO     | mu_supervisor | Step 13: pos=(92,9) target=(99,10) dist=7.1
2026-02-19 19:59:22 | INFO     | mu_supervisor | Step 14: pos=(95,9) target=(99,10) dist=4.1
2026-02-19 19:59:24 | INFO     | mu_supervisor | Step 15: pos=(98,9) target=(99,10) dist=1.4
2026-02-19 19:59:24 | INFO     | mu_supervisor | Reached spot!
2026-02-19 19:59:27 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-19 19:59:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 233 / 400 (stale 0s)
2026-02-19 19:59:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 236 / 400 (stale 0s)
2026-02-19 19:59:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 238 / 400 (stale 0s)
2026-02-19 19:59:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 239 / 400 (stale 0s)
2026-02-19 19:59:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 244 / 400 (stale 0s)
2026-02-19 19:59:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 244 / 400 (stale 5s)
2026-02-19 20:00:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 248 / 400 (stale 0s)
2026-02-19 20:00:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 249 / 400 (stale 0s)
2026-02-19 20:00:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 253 / 400 (stale 0s)
2026-02-19 20:00:13 | INFO     | mu_supervisor | Read available points from character screen: 40
2026-02-19 20:00:16 | INFO     | mu_supervisor | Sent /s: 4 total points
2026-02-19 20:00:19 | INFO     | mu_supervisor | Sent /a: 12 total points
2026-02-19 20:00:22 | INFO     | mu_supervisor | Sent /v: 4 total points
2026-02-19 20:00:24 | INFO     | mu_supervisor | Sent /e: 20 total points
2026-02-19 20:00:24 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 253
2026-02-19 20:00:29 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 261 / 400 (stale 0s)
2026-02-19 20:00:34 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 263 / 400 (stale 0s)
2026-02-19 20:00:39 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 266 / 400 (stale 0s)
2026-02-19 20:00:44 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 267 / 400 (stale 0s)
2026-02-19 20:00:49 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 271 / 400 (stale 0s)
2026-02-19 20:00:54 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 272 / 400 (stale 0s)
2026-02-19 20:00:59 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 276 / 400 (stale 0s)
2026-02-19 20:01:04 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 277 / 400 (stale 0s)
2026-02-19 20:01:09 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 281 / 400 (stale 0s)
2026-02-19 20:01:14 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 282 / 400 (stale 0s)
2026-02-19 20:01:19 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 286 / 400 (stale 0s)
2026-02-19 20:01:24 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 287 / 400 (stale 0s)
2026-02-19 20:01:29 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 290 / 400 (stale 0s)
2026-02-19 20:01:34 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 291 / 400 (stale 0s)
2026-02-19 20:01:39 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 293 / 400 (stale 0s)
2026-02-19 20:01:44 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 294 / 400 (stale 0s)
2026-02-19 20:01:49 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 295 / 400 (stale 0s)
2026-02-19 20:01:54 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 296 / 400 (stale 0s)
2026-02-19 20:01:59 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 297 / 400 (stale 0s)
2026-02-19 20:02:04 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 299 / 400 (stale 0s)
2026-02-19 20:02:09 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 300 / 400 (stale 0s)
2026-02-19 20:02:14 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 301 / 400 (stale 0s)
2026-02-19 20:02:19 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 302 / 400 (stale 0s)
2026-02-19 20:02:24 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 304 / 400 (stale 0s)
2026-02-19 20:02:25 | INFO     | mu_supervisor | Read available points from character screen: 50
2026-02-19 20:02:29 | INFO     | mu_supervisor | Sent /s: 5 total points
2026-02-19 20:02:32 | INFO     | mu_supervisor | Sent /a: 15 total points
2026-02-19 20:02:34 | INFO     | mu_supervisor | Sent /v: 5 total points
2026-02-19 20:02:37 | INFO     | mu_supervisor | Sent /e: 25 total points
2026-02-19 20:02:37 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 304
2026-02-19 20:02:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 308 / 400 (stale 0s)
2026-02-19 20:02:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 309 / 400 (stale 0s)
2026-02-19 20:02:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 311 / 400 (stale 0s)
2026-02-19 20:02:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 311 / 400 (stale 5s)
2026-02-19 20:03:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 312 / 400 (stale 0s)
2026-02-19 20:03:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 313 / 400 (stale 0s)
2026-02-19 20:03:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 314 / 400 (stale 0s)
2026-02-19 20:03:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 314 / 400 (stale 5s)
2026-02-19 20:03:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 316 / 400 (stale 0s)
2026-02-19 20:03:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 316 / 400 (stale 5s)
2026-02-19 20:03:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 317 / 400 (stale 0s)
2026-02-19 20:03:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 318 / 400 (stale 0s)
2026-02-19 20:03:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 319 / 400 (stale 0s)
2026-02-19 20:03:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 320 / 400 (stale 0s)
2026-02-19 20:03:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 320 / 400 (stale 5s)
2026-02-19 20:03:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 321 / 400 (stale 0s)
2026-02-19 20:04:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 322 / 400 (stale 0s)
2026-02-19 20:04:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 323 / 400 (stale 0s)
2026-02-19 20:04:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 323 / 400 (stale 5s)
2026-02-19 20:04:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 324 / 400 (stale 0s)
2026-02-19 20:04:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 325 / 400 (stale 0s)
2026-02-19 20:04:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 326 / 400 (stale 0s)
2026-02-19 20:04:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 327 / 400 (stale 0s)
2026-02-19 20:04:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 327 / 400 (stale 5s)
2026-02-19 20:04:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 328 / 400 (stale 0s)
2026-02-19 20:04:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 329 / 400 (stale 0s)
2026-02-19 20:04:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 329 / 400 (stale 5s)
2026-02-19 20:04:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 330 / 400 (stale 0s)
2026-02-19 20:05:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 330 / 400 (stale 5s)
2026-02-19 20:05:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 331 / 400 (stale 0s)
2026-02-19 20:05:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 331 / 400 (stale 5s)
2026-02-19 20:05:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 332 / 400 (stale 0s)
2026-02-19 20:05:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 333 / 400 (stale 0s)
2026-02-19 20:05:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 333 / 400 (stale 5s)
2026-02-19 20:05:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 334 / 400 (stale 0s)
2026-02-19 20:05:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 335 / 400 (stale 0s)
2026-02-19 20:05:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 335 / 400 (stale 5s)
2026-02-19 20:05:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 336 / 400 (stale 0s)
2026-02-19 20:05:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 336 / 400 (stale 5s)
2026-02-19 20:05:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 337 / 400 (stale 0s)
2026-02-19 20:06:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 337 / 400 (stale 5s)
2026-02-19 20:06:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 338 / 400 (stale 0s)
2026-02-19 20:06:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 339 / 400 (stale 0s)
2026-02-19 20:06:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 339 / 400 (stale 5s)
2026-02-19 20:06:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 340 / 400 (stale 0s)
2026-02-19 20:06:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 340 / 400 (stale 5s)
2026-02-19 20:06:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 341 / 400 (stale 0s)
2026-02-19 20:06:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 341 / 400 (stale 5s)
2026-02-19 20:06:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 342 / 400 (stale 0s)
2026-02-19 20:06:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 342 / 400 (stale 5s)
2026-02-19 20:06:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 343 / 400 (stale 0s)
2026-02-19 20:06:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 343 / 400 (stale 5s)
2026-02-19 20:07:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 344 / 400 (stale 0s)
2026-02-19 20:07:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 344 / 400 (stale 5s)
2026-02-19 20:07:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 344 / 400 (stale 10s)
2026-02-19 20:07:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 345 / 400 (stale 0s)
2026-02-19 20:07:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 345 / 400 (stale 5s)
2026-02-19 20:07:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 346 / 400 (stale 0s)
2026-02-19 20:07:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 346 / 400 (stale 5s)
2026-02-19 20:07:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 347 / 400 (stale 0s)
2026-02-19 20:07:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 347 / 400 (stale 5s)
2026-02-19 20:07:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 348 / 400 (stale 0s)
2026-02-19 20:07:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 349 / 400 (stale 0s)
2026-02-19 20:07:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 349 / 400 (stale 5s)
2026-02-19 20:08:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 350 / 400 (stale 0s)
2026-02-19 20:08:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 350 / 400 (stale 5s)
2026-02-19 20:08:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 350 / 400 (stale 10s)
2026-02-19 20:08:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 350 / 400 (stale 15s)
2026-02-19 20:08:17 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:08:23 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 351 / 400 (stale 0s)
2026-02-19 20:08:28 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 351 / 400 (stale 5s)
2026-02-19 20:08:33 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 351 / 400 (stale 10s)
2026-02-19 20:08:38 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 351 / 400 (stale 15s)
2026-02-19 20:08:38 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:08:43 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 351 / 400 (stale 21s)
2026-02-19 20:08:48 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 352 / 400 (stale 0s)
2026-02-19 20:08:53 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 352 / 400 (stale 5s)
2026-02-19 20:08:58 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 353 / 400 (stale 0s)
2026-02-19 20:09:03 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 353 / 400 (stale 5s)
2026-02-19 20:09:08 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 354 / 400 (stale 0s)
2026-02-19 20:09:09 | INFO     | mu_supervisor | Read available points from character screen: 50
2026-02-19 20:09:13 | INFO     | mu_supervisor | Sent /s: 5 total points
2026-02-19 20:09:16 | INFO     | mu_supervisor | Sent /a: 15 total points
2026-02-19 20:09:18 | INFO     | mu_supervisor | Sent /v: 5 total points
2026-02-19 20:09:21 | INFO     | mu_supervisor | Sent /e: 25 total points
2026-02-19 20:09:21 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 354
2026-02-19 20:09:26 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 355 / 400 (stale 0s)
2026-02-19 20:09:31 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 356 / 400 (stale 0s)
2026-02-19 20:09:36 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 356 / 400 (stale 5s)
2026-02-19 20:09:41 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 356 / 400 (stale 10s)
2026-02-19 20:09:46 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 356 / 400 (stale 15s)
2026-02-19 20:09:46 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:09:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 357 / 400 (stale 0s)
2026-02-19 20:09:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 357 / 400 (stale 5s)
2026-02-19 20:10:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 357 / 400 (stale 10s)
2026-02-19 20:10:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 357 / 400 (stale 15s)
2026-02-19 20:10:07 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:10:12 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 357 / 400 (stale 21s)
2026-02-19 20:10:17 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 357 / 400 (stale 26s)
2026-02-19 20:10:22 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 358 / 400 (stale 0s)
2026-02-19 20:10:27 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 358 / 400 (stale 5s)
2026-02-19 20:10:32 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 359 / 400 (stale 0s)
2026-02-19 20:10:37 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 359 / 400 (stale 5s)
2026-02-19 20:10:42 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 360 / 400 (stale 0s)
2026-02-19 20:10:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 360 / 400 (stale 5s)
2026-02-19 20:10:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 360 / 400 (stale 10s)
2026-02-19 20:10:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 360 / 400 (stale 15s)
2026-02-19 20:10:57 | WARNING  | mu_supervisor | Level stagnant for 15s — re-enabling MU Helper
2026-02-19 20:11:03 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 360 / 400 (stale 21s)
2026-02-19 20:11:08 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 360 / 400 (stale 26s)
2026-02-19 20:11:13 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 360 / 400 (stale 31s)
2026-02-19 20:11:13 | WARNING  | mu_supervisor | Level stagnant for 31s — assuming stuck/dead, re-navigating
2026-02-19 20:11:13 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(100,14)') — skipping warp
2026-02-19 20:11:13 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
